team,position,num,cf_name,player_id,player,line
PIT,RW,55,Noel Acciari,8478569.0,Noel Acciari,4th line
PIT,LW,8,Michael Bunting,8478047.0,Michael Bunting,2nd line
PIT,LW,10,Drew O'Connor,8482055.0,Drew O'Connor,1st line
PIT,F,18.0,Jesse Puljujarvi,8479344.0,Jesse Puljujarvi,Scratch
PIT,LD,28,Marcus Pettersson,8477969.0,Marcus Pettersson,2nd pair
PIT,C,87,Sidney Crosby,8471675.0,Sidney Crosby,1st line
PIT,RW,17,Bryan Rust,8475810.0,Bryan Rust,1st line
PIT,RD,58,Kris Letang,8471724.0,Kris Letang,1st pair
PIT,F,83.0,Matt Nieto,8476442.0,Matt Nieto,IR
PIT,D,5.0,Ryan Shea,8478854.0,Ryan Shea,Scratch
PIT,D,7.0,John Ludvig,8481206.0,John Ludvig,IR
PIT,F,,Emil Bemstrom,8480205.0,Emil Bemstrom,Scratch
PIT,G,39,Alex Nedeljkovic,8477968.0,Alex Nedeljkovic,Goalie
PIT,G,35,Tristan Jarry,8477465.0,Tristan Jarry,Goalie
PIT,LD,,Matt Grzelcyk,8476891.0,Matt Grzelcyk,3rd pair
PIT,RD,65,Erik Karlsson,8474578.0,Erik Karlsson,2nd pair
SEA,D,,Josh Mahura,8479372.0,Josh Mahura,Scratch
SEA,F,,Ben Meyers,8483570.0,Ben Meyers,Scratch
SEA,F,,Mitchell Stephens,8478477.0,Mitchell Stephens,Scratch
SEA,G,31,Philipp Grubauer,8475831.0,Philipp Grubauer,Goalie
SEA,G,35,Joey Daccord,8478916.0,Joey Daccord,Goalie
SEA,RD,3,William Borgen,8478840.0,Will Borgen,3rd pair
SEA,LD,39,Ryker Evans,8482858.0,Ryker Evans,3rd pair
SEA,RD,62,Brandon Montour,8477986.0,Brandon Montour,2nd pair
SEA,RW,95,Andre Burakovsky,8477444.0,Andre Burakovsky,4th line
SEA,RD,6,Adam Larsson,8476457.0,Adam Larsson,1st pair
SEA,LD,29,Vince Dunn,8478407.0,Vince Dunn,1st pair
SEA,C,51,Shane Wright,8483524.0,Shane Wright,4th line
SEA,LW,13,Brandon Tanev,8479293.0,Brandon Tanev,4th line
SEA,RW,22,Oliver Bjorkstrand,8477416.0,Oliver Bjorkstrand,3rd line
SEA,C,37,Yanni Gourde,8476826.0,Yanni Gourde,3rd line
SEA,LW,52,Tye Kartye,8481789.0,Tye Kartye,3rd line
SEA,RW,20,Eeli Tolvanen,8480009.0,Eeli Tolvanen,2nd line
SEA,C,9,Chandler Stephenson,8476905.0,Chandler Stephenson,2nd line
SEA,LW,17,Jaden Schwartz,8475768.0,Jaden Schwartz,2nd line
SEA,RW,7,Jordan Eberle,8474586.0,Jordan Eberle,1st line
SEA,C,10,Matthew Beniers,8482665.0,Matty Beniers,1st line
SEA,LW,19,Jared McCann,8477955.0,Jared McCann,1st line
SEA,LD,24,Jamie Oleksiak,8476467.0,Jamie Oleksiak,2nd pair
SJS,RD,5,Matthew Benning,8476988.0,Matt Benning,3rd pair
SJS,F,,Carl Grundstrom,8479336.0,Carl Grundstrom,Scratch
SJS,G,,Vitek Vanecek,8477970.0,Vitek Vanecek,Goalie
SJS,D,3.0,Henry Thrun,8481567.0,Henry Thrun,Scratch
SJS,LW,72,William Eklund,8482667.0,William Eklund,1st line
SJS,C,39,Logan Couture,8474053.0,Logan Couture,1st line
SJS,RW,20,Fabian Zetterlund,8480188.0,Fabian Zetterlund,1st line
SJS,LW,17,Thomas Bordeleau,8482133.0,Thomas Bordeleau,2nd line
SJS,C,71,Macklin Celebrini,,Macklin Celebrini,2nd line
SJS,RW,,Tyler Toffoli,8475726.0,Tyler Toffoli,2nd line
SJS,LW,23,Barclay Goodrow,8476624.0,Barclay Goodrow,3rd line
SJS,G,29,Mackenzie Blackwood,8478406.0,Mackenzie Blackwood,Goalie
SJS,RW,64,Mikael Granlund,8475798.0,Mikael Granlund,3rd line
SJS,LW,10,Klim Kostin,8480011.0,Klim Kostin,4th line
SJS,C,7,Nico Sturm,8481477.0,Nico Sturm,4th line
SJS,C,,Alexander Wennberg,8477505.0,Alex Wennberg,3rd line
SJS,LD,38,Mario Ferraro,8479983.0,Mario Ferraro,1st pair
SJS,RW,11,Luke Kunin,8479316.0,Luke Kunin,4th line
SJS,LD,44,Marc-Edouard Vlasic,8471709.0,Marc-Edouard Vlasic,3rd pair
SJS,F,,Ty Dellandrea,8480848.0,Ty Dellandrea,Scratch
SJS,LD,96,Jake Walman,8478013.0,Jake Walman,2nd pair
SJS,RD,6,Ty Emberson,8480834.0,Ty Emberson,1st pair
SJS,RD,84,Jan Rutta,8480172.0,Jan Rutta,2nd pair
STL,LD,48,Scott Perunovich,8481059.0,Scott Perunovich,1st pair
STL,RW,70,Oskar Sundqvist,8476897.0,Oskar Sundqvist,4th line
STL,C,,Radek Faksa,8476889.0,Radek Faksa,4th line
STL,LW,,Mathieu Joseph,8478472.0,Mathieu Joseph,4th line
STL,RW,,Kasperi Kapanen,8477953.0,Kasperi Kapanen,3rd line
STL,C,,Alexandre Texier,8480074.0,Alexandre Texier,3rd line
STL,C,18,Robert Thomas,8480023.0,Robert Thomas,1st line
STL,RW,25,Jordan Kyrou,8479385.0,Jordan Kyrou,1st line
STL,LW,13,Alexey Toropchenko,8480281.0,Alexey Toropchenko,3rd line
STL,RW,89,Pavel Buchnevich,8477402.0,Pavel Buchnevich,2nd line
STL,C,10,Brayden Schenn,8475170.0,Brayden Schenn,2nd line
STL,LW,20,Brandon Saad,8476438.0,Brandon Saad,2nd line
STL,RD,55,Colton Parayko,8476892.0,Colton Parayko,1st pair
STL,LW,63,Jake Neighbours,8482089.0,Jake Neighbours,1st line
STL,LD,47,Torey Krug,8476792.0,Torey Krug,2nd pair
STL,G,30,Joel Hofer,8480981.0,Joel Hofer,Goalie
STL,LD,4,Nick Leddy,8475181.0,Nick Leddy,3rd pair
STL,RD,51,Matthew Kessel,8482516.0,Matthew Kessel,3rd pair
STL,G,50,Jordan Binnington,8476412.0,Jordan Binnington,Goalie
STL,F,26.0,Nathan Walker,8477573.0,Nathan Walker,Scratch
STL,F,59.0,Nikita Alexandrov,8481543.0,Nikita Alexandrov,Scratch
STL,D,,Pierre-Olivier Joseph,8480058.0,Pierre-Olivier Joseph,Scratch
STL,RD,72,Justin Faulk,8475753.0,Justin Faulk,2nd pair
TBL,C,71,Anthony Cirelli,8478519.0,Anthony Cirelli,2nd line
TBL,RW,23,Michael Eyssimont,8479591.0,Michael Eyssimont,2nd line
TBL,LW,73,Conor Sheary,8477839.0,Conor Sheary,3rd line
TBL,C,20,Nicholas Paul,8477426.0,Nicholas Paul,3rd line
TBL,RW,13,Cam Atkinson,8474715.0,Cam Atkinson,3rd line
TBL,LW,,Zemgus Girgensons,8476878.0,Zemgus Girgensons,4th line
TBL,C,11,Luke Glendening,8476822.0,Luke Glendening,4th line
TBL,RW,41,Mitchell Chaffee,8482070.0,Mitchell Chaffee,4th line
TBL,RD,81,Erik Cernak,8478416.0,Erik Cernak,2nd pair
TBL,RD,48,Nick Perbix,8480246.0,Nick Perbix,1st pair
TBL,LD,,J.J. Moser,8482655.0,J.J. Moser,2nd pair
TBL,LW,38,Brandon Hagel,8479542.0,Brandon Hagel,2nd line
TBL,D,78.0,Emil Lilleberg,,Emil Lilleberg,Scratch
TBL,F,93.0,Gage Goncalves,8482201.0,Gage Goncalves,Scratch
TBL,F,,Jesse Ylonen,8481058.0,Jesse Ylönen,Scratch
TBL,G,31,Jonas Johansson,8477992.0,Jonas Johansson,Goalie
TBL,G,88,Andrei Vasilevskiy,8476883.0,Andrei Vasilevskiy,Goalie
TBL,LD,77,Victor Hedman,8475167.0,Victor Hedman,1st pair
TBL,RW,86,Nikita Kucherov,8476453.0,Nikita Kucherov,1st line
TBL,RD,43,Darren Raddysh,8478178.0,Darren Raddysh,3rd pair
TBL,LD,27,Ryan McDonagh,8474151.0,Ryan McDonagh,3rd pair
TBL,C,21,Brayden Point,8478010.0,Brayden Point,1st line
TBL,LW,59,Jake Guentzel,8477404.0,Jake Guentzel,1st line
TOR,G,,Anthony Stolarz,8476932.0,Anthony Stolarz,Goalie
TOR,RD,37,Timothy Liljegren,8480043.0,Timothy Liljegren,2nd pair
TOR,LD,22,Jake McCabe,8476931.0,Jake McCabe,2nd pair
TOR,RD,,Christopher Tanev,8475690.0,Chris Tanev,1st pair
TOR,RD,,Jani Hakanpaa,8475825.0,Jani Hakanpää,3rd pair
TOR,G,60,Joseph Woll,8479361.0,Joseph Woll,Goalie
TOR,F,24.0,Connor Dewar,8480980.0,Connor Dewar,Scratch
TOR,F,46.0,Alex Steeves,8482634.0,Alex Steeves,Scratch
TOR,D,2.0,Simon Benoit,8481122.0,Simon Benoit,Scratch
TOR,LD,44,Morgan Rielly,8476853.0,Morgan Rielly,1st pair
TOR,RW,75,Ryan Reaves,8471817.0,Ryan Reaves,4th line
TOR,C,64,David Kampf,8480144.0,David Kampf,4th line
TOR,LW,29,Pontus Holmberg,8480995.0,Pontus Holmberg,4th line
TOR,RW,19,Calle Jarnkrok,8475714.0,Calle Jarnkrok,3rd line
TOR,C,11,Max Domi,8477503.0,Max Domi,3rd line
TOR,LW,89,Nicholas Robertson,8481582.0,Nicholas Robertson,3rd line
TOR,RW,88,William Nylander,8477939.0,William Nylander,2nd line
TOR,C,91,John Tavares,8475166.0,John Tavares,2nd line
TOR,LW,74,Bobby McMann,8482259.0,Bobby McMann,2nd line
TOR,RW,16,Mitchell Marner,8478483.0,Mitch Marner,1st line
TOR,C,34,Auston Matthews,8479318.0,Auston Matthews,1st line
TOR,LW,23,Matthew Knies,8482720.0,Matthew Knies,1st line
TOR,LD,,Oliver Ekman-Larsson,8475171.0,Oliver Ekman-Larsson,3rd pair
UTA,LW,67,Lawson Crouse,8478474.0,Lawson Crouse,2nd line
UTA,RW,8,Nick Schmaltz,8477951.0,Nick Schmaltz,1st line
UTA,C,17,Nick Bjugstad,8475760.0,Nick Bjugstad,1st line
UTA,LW,9,Clayton Keller,8479343.0,Clayton Keller,1st line
UTA,RD,5,Michael Kesselring,8480891.0,Michael Kesselring,3rd pair
UTA,G,39,Connor Ingram,8478971.0,Connor Ingram,Goalie
UTA,RD,,John Marino,8478507.0,John Marino,1st pair
UTA,C,92,Logan Cooley,8483431.0,Logan Cooley,3rd line
UTA,RW,91,Josh Doan,8482659.0,Josh Doan,3rd line
UTA,LW,53,Michael Carcone,8479619.0,Michael Carcone,4th line
UTA,C,,Kevin Stenlund,8478831.0,Kevin Stenlund,4th line
UTA,RW,15,Alexander Kerfoot,8477021.0,Alex Kerfoot,4th line
UTA,LD,,Mikhail Sergachev,8479410.0,Mikhail Sergachev,1st pair
UTA,C,29,Barrett Hayton,8480849.0,Barrett Hayton,2nd line
UTA,LD,,Ian Cole,8474013.0,Ian Cole,2nd pair
UTA,RD,50,Sean Durzi,8480434.0,Sean Durzi,2nd pair
UTA,LD,4,Juuso Valimaki,8479976.0,Juuso Valimaki,3rd pair
UTA,D,,Shea Weber,8470642.0,Shea Weber,IR
UTA,D,,Kevin Connauton,8475246.0,Kevin Connauton,Scratch
UTA,F,38.0,Liam O'Brien,8477070.0,Liam O'Brien,Scratch
UTA,F,22.0,Jack McBain,8480855.0,Jack McBain,Scratch
UTA,G,70,Karel Vejmelka,8478872.0,Karel Vejmelka,Goalie
UTA,LW,63,Matias Maccelli,8481711.0,Matias Maccelli,3rd line
UTA,RW,11,Dylan Guenther,8482699.0,Dylan Guenther,2nd line
VAN,RD,,Vincent Desharnais,8479576.0,Vincent Desharnais,3rd pair
VAN,D,5.0,Tucker Poolman,8477359.0,Tucker Poolman,IR
VAN,D,47.0,Noah Juulsen,8478454.0,Noah Juulsen,Scratch
VAN,F,34.0,Phillip Di Giuseppe,8476858.0,Phillip Di Giuseppe,Scratch
VAN,LD,,Derek Forbort,8475762.0,Derek Forbort,3rd pair
VAN,RD,57,Tyler Myers,8474574.0,Tyler Myers,2nd pair
VAN,LD,7,Carson Soucy,8477369.0,Carson Soucy,2nd pair
VAN,G,31,Arturs Silovs,8481668.0,Arturs Silovs,Goalie
VAN,LD,43,Quinn Hughes,8480800.0,Quinn Hughes,1st pair
VAN,RW,,Kiefer Sherwood,8480748.0,Kiefer Sherwood,4th line
VAN,C,88,Nils Aman,8482496.0,Nils Aman,4th line
VAN,LW,,Danton Heinen,8478046.0,Danton Heinen,4th line
VAN,G,35,Thatcher Demko,8477967.0,Thatcher Demko,Goalie
VAN,RW,8,Conor Garland,8478856.0,Conor Garland,3rd line
VAN,LW,81,Dakota Joshua,8478057.0,Dakota Joshua,3rd line
VAN,RW,21,Nils Hoglander,8481535.0,Nils Hoglander,2nd line
VAN,C,40,Elias Pettersson,8480012.0,Elias Pettersson,2nd line
VAN,LW,24,Pius Suter,8480459.0,Pius Suter,2nd line
VAN,RW,6,Brock Boeser,8478444.0,Brock Boeser,1st line
VAN,C,9,J.T. Miller,8476468.0,J.T. Miller,1st line
VAN,LW,,Jake DeBrusk,8478498.0,Jake DeBrusk,1st line
VAN,F,92.0,Vasily Podkolzin,8481617.0,Vasily Podkolzin,Scratch
VAN,C,53,Teddy Blueger,8476927.0,Teddy Blueger,3rd line
VAN,RD,17,Filip Hronek,8479425.0,Filip Hronek,1st pair
VGK,RD,2,Zach Whitecloud,8480727.0,Zach Whitecloud,3rd pair
VGK,C,9,Jack Eichel,8478403.0,Jack Eichel,1st line
VGK,LD,14,Nicolas Hague,8479980.0,Nicolas Hague,3rd pair
VGK,RW,61,Mark Stone,8475913.0,Mark Stone,1st line
VGK,LW,16,Pavel Dorofeyev,8481604.0,Pavel Dorofeyev,2nd line
VGK,C,48,Tomas Hertl,8476881.0,Tomas Hertl,2nd line
VGK,RW,,Alexander Holtz,8482125.0,Alexander Holtz,2nd line
VGK,LW,49,Ivan Barbashev,8477964.0,Ivan Barbashev,1st line
VGK,C,71,William Karlsson,8476448.0,William Karlsson,3rd line
VGK,RW,19,Brendan Brisson,8482153.0,Brendan Brisson,3rd line
VGK,LW,21,Brett Howden,8479353.0,Brett Howden,4th line
VGK,C,10,Nicolas Roy,8478462.0,Nicolas Roy,4th line
VGK,LW,,Victor Olofsson,8478109.0,Victor Olofsson,3rd line
VGK,LD,15,Noah Hanifin,8478396.0,Noah Hanifin,1st pair
VGK,RD,7,Alex Pietrangelo,8474565.0,Alex Pietrangelo,1st pair
VGK,LD,3,Brayden McNabb,8475188.0,Brayden McNabb,2nd pair
VGK,RD,27,Shea Theodore,8477447.0,Shea Theodore,2nd pair
VGK,G,90.0,Robin Lehner,8475215.0,Robin Lehner,IR
VGK,D,17.0,Ben Hutton,8477018.0,Ben Hutton,Scratch
VGK,F,11.0,Mason Morelli,8481462.0,Mason Morelli,Scratch
VGK,F,46.0,Jonas Rondbjerg,8480007.0,Jonas Rondbjerg,Scratch
VGK,G,,Ilya Samsonov,8478492.0,Ilya Samsonov,Goalie
VGK,G,33,Adin Hill,8478499.0,Adin Hill,Goalie
VGK,RW,55,Keegan Kolesar,8478434.0,Keegan Kolesar,4th line
WPG,C,19,David Gustafsson,8481019.0,David Gustafsson,4th line
WPG,LW,36,Morgan Barron,8480289.0,Morgan Barron,4th line
WPG,RW,22,Mason Appleton,8478891.0,Mason Appleton,3rd line
WPG,C,17,Adam Lowry,8476392.0,Adam Lowry,3rd line
WPG,RW,13,Gabriel Vilardi,8480014.0,Gabriel Vilardi,1st line
WPG,RW,27,Nikolaj Ehlers,8477940.0,Nikolaj Ehlers,2nd line
WPG,C,7,Vladislav Namestnikov,8476480.0,Vladislav Namestnikov,2nd line
WPG,LW,91,Cole Perfetti,8482149.0,Cole Perfetti,2nd line
WPG,LW,62,Nino Niederreiter,8475799.0,Nino Niederreiter,3rd line
WPG,LD,44,Joshua Morrissey,8477504.0,Josh Morrissey,1st pair
WPG,RW,9,Alex Iafallo,8480113.0,Alex Iafallo,4th line
WPG,LD,54,Dylan Samberg,8480049.0,Dylan Samberg,2nd pair
WPG,RD,4,Neal Pionk,8480145.0,Neal Pionk,2nd pair
WPG,LD,14,Ville Heinola,8481572.0,Ville Heinola,3rd pair
WPG,RD,6,Colin Miller,8476525.0,Colin Miller,3rd pair
WPG,G,37,Connor Hellebuyck,8476945.0,Connor Hellebuyck,Goalie
WPG,G,,Kaapo Kahkonen,8478039.0,Kaapo Kahkonen,Goalie
WPG,F,15.0,Rasmus Kupari,8480845.0,Rasmus Kupari,Scratch
WPG,F,,Jaret Anderson-Dolan,8479994.0,Jaret Anderson-Dolan,Scratch
WPG,D,64.0,Logan Stanley,8479378.0,Logan Stanley,Scratch
WPG,C,55,Mark Scheifele,8476460.0,Mark Scheifele,1st line
WPG,RD,2,Dylan DeMelo,8476331.0,Dylan DeMelo,1st pair
WPG,LW,81,Kyle Connor,8478398.0,Kyle Connor,1st line
WSH,C,17,Dylan Strome,8478440.0,Dylan Strome,1st line
WSH,F,19,Nicklas Backstrom,8473563.0,Nicklas Backstrom,IR
WSH,RW,43,Tom Wilson,8476880.0,Tom Wilson,1st line
WSH,LW,88,Andrew Mangiapane,8478233.0,Andrew Mangiapane,2nd line
WSH,C,80,Pierre-Luc Dubois,8479400.0,Pierre-Luc Dubois,2nd line
WSH,RW,77,T.J. Oshie,8471698.0,T.J. Oshie,2nd line
WSH,LW,24,Connor McMichael,8481580.0,Connor McMichael,3rd line
WSH,C,29,Hendrix Lapierre,8482148.0,Hendrix Lapierre,3rd line
WSH,RW,21,Aliaksei Protas,8481656.0,Aliaksei Protas,3rd line
WSH,LW,15,Sonny Milano,8477947.0,Sonny Milano,4th line
WSH,C,26,Nic Dowd,8475343.0,Nic Dowd,4th line
WSH,LW,8,Alex Ovechkin,8471214.0,Alex Ovechkin,1st line
WSH,RW,,Brandon Duhaime,8479520.0,Brandon Duhaime,4th line
WSH,RD,74,John Carlson,8474590.0,John Carlson,1st pair
WSH,LD,38,Rasmus Sandin,8480873.0,Rasmus Sandin,2nd pair
WSH,RD,,Matt Roy,8478911.0,Matt Roy,2nd pair
WSH,LD,42,Martin Fehervary,8480796.0,Martin Fehervary,3rd pair
WSH,RD,57,Trevor van Riemsdyk,8477845.0,Trevor van Riemsdyk,3rd pair
WSH,G,79,Charlie Lindgren,8479292.0,Charlie Lindgren,Goalie
WSH,G,48,Logan Thompson,8480313.0,Logan Thompson,Goalie
WSH,F,,Taylor Raddysh,8479390.0,Taylor Raddysh,Scratch
WSH,F,23.0,Michael Sgarbossa,8475958.0,Michael Sgarbossa,Scratch
WSH,LD,,Jakob Chychrun,8479345.0,Jakob Chychrun,1st pair
WSH,D,25.0,Ethan Bear,8478451.0,Ethan Bear,Scratch
